id;adecuacion_poder_ejecutivo;created_at;updated_at;fecha_adecuacion_poder_ejecutivo;numero_adecuacion_poder_ejecutivo
2695;NULL;2016-06-01 21:18:14.630;2016-06-01 21:18:14.630;NULL;
2700;NULL;2016-06-01 22:06:39.887;2016-06-01 22:06:39.887;NULL;
2717;NULL;2016-06-01 23:10:31.783;2016-06-01 23:10:31.783;NULL;
2720;NULL;2016-06-02 14:11:24.093;2016-06-02 14:11:24.093;NULL;
2722;NULL;2016-06-02 14:18:27.953;2016-06-02 14:18:27.953;NULL;
2725;NULL;2016-06-02 14:22:04.407;2016-06-02 14:22:04.407;NULL;
2729;NULL;2016-06-02 14:33:25.097;2016-06-02 14:33:25.097;NULL;
2732;NULL;2016-06-02 14:38:09.487;2016-06-02 14:38:09.487;NULL;
2734;NULL;2016-06-02 14:43:04.533;2016-06-02 14:43:04.533;NULL;
2739;NULL;2016-06-02 14:55:59.113;2016-06-02 14:55:59.113;NULL;
2743;NULL;2016-06-02 15:35:40.930;2016-06-02 15:35:40.930;NULL;
2745;NULL;2016-06-02 15:42:11.777;2016-06-02 15:42:11.777;NULL;
2746;NULL;2016-06-02 15:46:07.337;2016-06-02 15:46:07.337;NULL;
2748;NULL;2016-06-02 15:52:28.213;2016-06-02 15:52:28.213;0001-01-01;
2751;NULL;2016-06-02 15:53:42.700;2016-06-02 15:53:42.700;NULL;
2754;NULL;2016-06-02 16:07:59.200;2016-06-02 16:07:59.200;NULL;
2755;NULL;2016-06-02 16:14:35.873;2016-06-02 16:14:35.873;NULL;
2757;NULL;2016-06-02 16:20:04.937;2016-06-02 16:20:04.937;NULL;
2759;NULL;2016-06-02 16:22:25.327;2016-06-02 16:22:25.327;NULL;
2766;NULL;2016-06-02 16:33:07.767;2016-06-02 16:33:07.767;NULL;
2769;NULL;2016-06-02 16:38:30.343;2016-06-02 16:38:30.343;NULL;
2770;NULL;2016-06-02 16:43:06.643;2016-06-02 16:43:06.643;NULL;
2771;NULL;2016-06-02 16:47:12.563;2016-06-02 16:47:12.563;NULL;
2773;NULL;2016-06-02 16:52:18.347;2016-06-02 16:52:18.347;NULL;
2795;NULL;2016-06-02 19:16:39.020;2016-06-02 19:16:39.020;NULL;
2798;NULL;2016-06-02 19:17:39.893;2016-06-02 19:17:39.893;NULL;
2799;NULL;2016-06-02 19:18:13.330;2016-06-02 19:18:13.330;0001-01-01;
2802;NULL;2016-06-02 19:19:59.707;2016-06-02 19:19:59.707;NULL;
2813;NULL;2016-06-02 20:04:05.540;2016-06-02 20:04:05.540;NULL;
2817;NULL;2016-06-02 20:09:11.260;2016-06-02 20:09:11.260;NULL;
2830;NULL;2016-06-02 20:40:33.217;2016-06-02 20:40:33.217;NULL;
2831;NULL;2016-06-02 20:44:02.093;2016-06-02 20:44:02.093;NULL;
2834;NULL;2016-06-02 20:50:27.827;2016-06-02 20:50:27.827;NULL;
2835;NULL;2016-06-02 20:59:42.797;2016-06-02 20:59:42.797;NULL;
2838;NULL;2016-06-02 21:09:58.047;2016-06-02 21:09:58.047;NULL;
2839;NULL;2016-06-02 21:14:49.923;2016-06-02 21:14:49.923;NULL;
2842;NULL;2016-06-02 21:19:19.503;2016-06-02 21:19:19.503;NULL;
2844;NULL;2016-06-02 21:21:56.753;2016-06-02 21:21:56.753;NULL;
2846;NULL;2016-06-02 21:26:25.877;2016-06-02 21:26:25.877;NULL;
2848;NULL;2016-06-02 21:28:45.660;2016-06-02 21:28:45.660;NULL;
2855;NULL;2016-06-02 21:57:16.663;2016-06-02 21:57:16.663;NULL;
2857;NULL;2016-06-02 22:01:12.600;2016-06-02 22:01:12.600;NULL;
2858;NULL;2016-06-02 22:05:53.820;2016-06-02 22:05:53.820;NULL;
2860;NULL;2016-06-02 22:14:03.150;2016-06-02 22:14:03.150;NULL;
2861;NULL;2016-06-02 22:35:02.400;2016-06-02 22:35:02.400;NULL;
2863;NULL;2016-06-02 22:38:49.793;2016-06-02 22:38:49.793;NULL;
2865;NULL;2016-06-02 22:45:14.027;2016-06-02 22:45:14.027;NULL;
2868;NULL;2016-06-02 23:12:41.780;2016-06-02 23:12:41.780;NULL;
2902;NULL;2016-06-03 17:03:20.093;2016-06-03 17:03:20.093;NULL;
2905;NULL;2016-06-03 17:08:03.173;2016-06-03 17:08:03.173;NULL;
2908;NULL;2016-06-03 17:32:00.067;2016-06-03 17:32:00.067;NULL;
2925;NULL;2016-06-03 19:12:32.877;2016-06-03 19:12:32.877;NULL;
2928;NULL;2016-06-03 19:21:37.987;2016-06-03 19:21:37.987;NULL;
2930;NULL;2016-06-03 19:26:54.487;2016-06-03 19:26:54.487;NULL;
2936;NULL;2016-06-03 19:53:58.317;2016-06-03 19:53:58.317;NULL;
2939;NULL;2016-06-03 20:11:37.070;2016-06-03 20:11:37.070;NULL;
2950;NULL;2016-06-03 20:56:24.417;2016-06-03 20:56:24.417;NULL;
2952;NULL;2016-06-03 21:05:07.483;2016-06-03 21:05:07.483;NULL;
2965;NULL;2016-06-03 22:08:30.147;2016-06-03 22:08:30.147;NULL;
2968;NULL;2016-06-03 22:13:13.583;2016-06-03 22:13:13.583;NULL;
2969;NULL;2016-06-03 22:18:10.833;2016-06-03 22:18:10.833;NULL;
2971;NULL;2016-06-03 22:31:36.447;2016-06-03 22:31:36.447;2009-11-03;RESOLUCIÓN RT-016-2009-MINAET/Actualmente IBW Comunicaciones S.A.
2985;NULL;2016-06-06 14:49:24.147;2016-06-06 14:49:24.147;NULL;
2986;NULL;2016-06-06 14:50:11.210;2016-06-06 14:50:11.210;NULL;
2989;NULL;2016-06-06 14:51:10.177;2016-06-06 14:51:10.177;NULL;
2991;NULL;2016-06-06 14:51:46.630;2016-06-06 14:51:46.630;NULL;
2992;NULL;2016-06-06 14:52:27.587;2016-06-06 14:52:27.587;NULL;
2993;NULL;2016-06-06 14:53:11.710;2016-06-06 14:53:11.710;NULL;
2996;NULL;2016-06-06 14:53:45.930;2016-06-06 14:53:45.930;NULL;
2997;NULL;2016-06-06 14:54:17.693;2016-06-06 14:54:17.693;NULL;
2998;NULL;2016-06-06 14:54:55.553;2016-06-06 14:54:55.553;NULL;
3000;NULL;2016-06-06 14:55:32.710;2016-06-06 14:55:32.710;NULL;
3002;NULL;2016-06-06 14:56:05.727;2016-06-06 14:56:05.727;NULL;
3004;NULL;2016-06-06 14:57:39.773;2016-06-06 14:57:39.773;NULL;
3028;NULL;2016-06-06 16:17:51.720;2016-06-06 16:17:51.720;0001-01-01;
3037;NULL;2016-06-06 16:34:24.517;2016-06-06 16:34:24.517;NULL;
3061;NULL;2016-06-06 17:23:32.977;2016-06-06 17:23:32.977;0001-01-01;
3073;NULL;2016-06-06 17:53:55.153;2016-06-06 17:53:55.153;NULL;
3075;NULL;2016-06-06 17:56:50.543;2016-06-06 17:56:50.543;NULL;
3086;NULL;2016-06-06 19:05:34.507;2016-06-06 19:05:34.507;NULL;
3089;NULL;2016-06-06 19:11:23.583;2016-06-06 19:11:23.583;NULL;
3091;NULL;2016-06-06 19:16:01.880;2016-06-06 19:16:01.880;NULL;
3094;NULL;2016-06-06 19:22:53.100;2016-06-06 19:22:53.100;NULL;
3096;NULL;2016-06-06 19:27:22.883;2016-06-06 19:27:22.883;NULL;
3100;NULL;2016-06-06 19:38:37.743;2016-06-06 19:38:37.743;NULL;
3103;NULL;2016-06-06 19:41:28.617;2016-06-06 19:41:28.617;NULL;
3106;NULL;2016-06-06 19:43:12.290;2016-06-06 19:43:12.290;NULL;
3107;NULL;2016-06-06 19:45:40.870;2016-06-06 19:45:40.870;NULL;
3110;NULL;2016-06-06 19:48:09.057;2016-06-06 19:48:09.057;NULL;
3113;NULL;2016-06-06 19:58:32.747;2016-06-06 19:58:32.747;NULL;
3115;NULL;2016-06-06 20:03:04.980;2016-06-06 20:03:04.980;NULL;
3118;NULL;2016-06-06 20:08:26.577;2016-06-06 20:08:26.577;NULL;
3121;NULL;2016-06-06 20:13:11.513;2016-06-06 20:13:11.513;NULL;
3123;NULL;2016-06-06 20:19:19.873;2016-06-06 20:19:19.873;NULL;
3125;NULL;2016-06-06 20:24:05.670;2016-06-06 20:24:05.670;NULL;
3128;NULL;2016-06-06 20:28:58.500;2016-06-06 20:28:58.500;NULL;
3130;NULL;2016-06-06 20:42:24.453;2016-06-06 20:42:24.453;NULL;
3132;NULL;2016-06-06 20:46:33.127;2016-06-06 20:46:33.127;NULL;
3133;NULL;2016-06-06 20:50:29.487;2016-06-06 20:50:29.487;NULL;
3143;NULL;2016-06-06 21:23:28.600;2016-06-06 21:23:28.600;NULL;
3145;NULL;2016-06-06 21:27:21.163;2016-06-06 21:27:21.163;NULL;
3147;NULL;2016-06-06 21:31:34.303;2016-06-06 21:31:34.303;NULL;
3153;NULL;2016-06-06 22:03:58.387;2016-06-06 22:03:58.387;NULL;
3156;NULL;2016-06-06 22:15:03.543;2016-06-06 22:15:03.543;NULL;
3157;NULL;2016-06-06 22:36:53.983;2016-06-06 22:36:53.983;NULL;
3158;NULL;2016-06-06 22:53:05.783;2016-06-06 22:53:05.783;NULL;
3159;NULL;2016-06-06 22:56:21.657;2016-06-06 22:56:21.657;NULL;
3160;NULL;2016-06-06 23:16:50.003;2016-06-06 23:16:50.003;NULL;
3161;NULL;2016-06-06 23:19:25.097;2016-06-06 23:19:25.097;NULL;
3162;NULL;2016-06-06 23:28:23.177;2016-06-06 23:28:23.177;NULL;
3163;NULL;2016-06-06 23:29:09.270;2016-06-06 23:29:09.270;NULL;
3164;NULL;2016-06-06 23:29:44.347;2016-06-06 23:29:44.347;NULL;
3165;NULL;2016-06-06 23:30:32.553;2016-06-06 23:30:32.553;NULL;
3166;NULL;2016-06-06 23:31:09.257;2016-06-06 23:31:09.257;NULL;
3199;NULL;2016-06-07 15:47:12.397;2016-06-07 15:47:12.397;NULL;
3224;NULL;2016-06-07 17:13:20.530;2016-06-07 17:13:20.530;0001-01-01;
3226;NULL;2016-06-07 17:22:00.860;2016-06-07 17:22:00.860;2009-12-18;RT-028-2009-MINAET
3227;NULL;2016-06-07 17:27:44.610;2016-06-07 17:27:44.610;0001-01-01;
3241;NULL;2016-06-07 19:39:51.500;2016-06-07 19:39:51.500;0001-01-01;
3244;NULL;2016-06-07 19:42:27.923;2016-06-07 19:42:27.923;0001-01-01;
3261;NULL;2016-06-07 20:23:54.833;2016-06-07 20:23:54.833;NULL;
3270;NULL;2016-06-07 20:50:17.633;2016-06-07 20:50:17.633;NULL;
3284;NULL;2016-06-07 21:12:55.777;2016-06-07 21:12:55.777;NULL;
3324;NULL;2016-06-07 22:47:56.913;2016-06-07 22:47:56.913;NULL;
3343;NULL;2016-06-08 14:24:10.023;2016-06-08 14:24:10.023;NULL;
3354;NULL;2016-06-08 14:53:08.340;2016-06-08 14:53:08.340;NULL;
3366;NULL;2016-06-08 15:44:01.157;2016-06-08 15:44:01.157;0001-01-01;
3388;NULL;2016-06-08 16:46:46.930;2016-06-08 16:46:46.930;NULL;
3412;NULL;2016-06-08 19:16:29.793;2016-06-08 19:16:29.793;NULL;
3485;NULL;2016-06-08 23:21:03.227;2016-06-08 23:21:03.227;NULL;
3486;NULL;2016-06-08 23:21:54.337;2016-06-08 23:21:54.337;NULL;
3487;NULL;2016-06-08 23:22:34.633;2016-06-08 23:22:34.633;NULL;
3488;NULL;2016-06-08 23:23:27.383;2016-06-08 23:23:27.383;NULL;
3489;NULL;2016-06-08 23:31:01.323;2016-06-08 23:31:01.323;NULL;
3494;NULL;2016-06-09 14:41:46.100;2016-06-09 14:41:46.100;NULL;
3495;NULL;2016-06-09 14:42:19.897;2016-06-09 14:42:19.897;NULL;
3496;NULL;2016-06-09 14:43:11.210;2016-06-09 14:43:11.210;NULL;
3499;NULL;2016-06-09 14:46:22.663;2016-06-09 14:46:22.663;NULL;
3502;NULL;2016-06-09 14:51:45.117;2016-06-09 14:51:45.117;NULL;
3505;NULL;2016-06-09 15:35:40.153;2016-06-09 15:35:40.153;NULL;
3507;NULL;2016-06-09 15:43:45.233;2016-06-09 15:43:45.233;NULL;
3509;NULL;2016-06-09 15:52:26.407;2016-06-09 15:52:26.407;NULL;
3511;NULL;2016-06-09 15:54:44.610;2016-06-09 15:54:44.610;NULL;
3514;NULL;2016-06-09 15:59:58.297;2016-06-09 15:59:58.297;NULL;
3516;NULL;2016-06-09 16:03:50.377;2016-06-09 16:03:50.377;NULL;
3517;NULL;2016-06-09 16:05:44.767;2016-06-09 16:05:44.767;NULL;
3533;NULL;2016-06-09 17:08:01.667;2016-06-09 17:08:01.667;NULL;
3536;NULL;2016-06-09 17:08:42.227;2016-06-09 17:08:42.227;NULL;
3545;NULL;2016-06-09 17:51:02.140;2016-06-09 17:51:02.140;NULL;
3546;NULL;2016-06-09 17:55:20.953;2016-06-09 17:55:20.953;NULL;
3548;NULL;2016-06-09 17:59:05.717;2016-06-09 17:59:05.717;NULL;
3549;NULL;2016-06-09 18:02:20.157;2016-06-09 18:02:20.157;NULL;
3554;NULL;2016-06-09 19:27:41.727;2016-06-09 19:27:41.727;NULL;
3556;NULL;2016-06-09 19:32:07.900;2016-06-09 19:32:07.900;NULL;
3560;NULL;2016-06-09 19:35:07.323;2016-06-09 19:35:07.323;NULL;
3564;NULL;2016-06-09 19:46:28.997;2016-06-09 19:46:28.997;0001-01-01;
3571;NULL;2016-06-09 19:56:41.810;2016-06-09 19:56:41.810;NULL;
3575;NULL;2016-06-09 20:05:27.810;2016-06-09 20:05:27.810;NULL;
3578;NULL;2016-06-09 20:15:17.000;2016-06-09 20:15:17.000;NULL;
3584;NULL;2016-06-09 20:31:20.813;2016-06-09 20:31:20.813;NULL;
3608;NULL;2016-06-09 21:31:34.227;2016-06-09 21:31:34.227;NULL;
3624;NULL;2016-06-09 22:01:13.107;2016-06-09 22:01:13.107;NULL;
3636;NULL;2016-06-09 22:38:29.860;2016-06-09 22:38:29.860;NULL;
3647;NULL;2016-06-09 23:01:30.550;2016-06-09 23:01:30.550;NULL;
3652;NULL;2016-06-09 23:09:04.847;2016-06-09 23:09:04.847;NULL;
3657;NULL;2016-06-10 14:11:18.470;2016-06-10 14:11:18.470;NULL;
3660;NULL;2016-06-10 14:18:19.110;2016-06-10 14:18:19.110;NULL;
3666;NULL;2016-06-10 14:41:33.957;2016-06-10 14:41:33.957;2009-12-18;RESOLUCIÓN-RT-029-2009-MINAET
3668;NULL;2016-06-10 14:46:55.880;2016-06-10 14:46:55.880;NULL;
3676;NULL;2016-06-10 14:59:37.677;2016-06-10 14:59:37.677;2009-12-18;RESOLUCIÓN-RT-029-2009-MINAET
3680;NULL;2016-06-10 15:32:11.603;2016-06-10 15:32:11.603;NULL;
3692;NULL;2016-06-10 16:08:33.217;2016-06-10 16:08:33.217;NULL;
3730;NULL;2016-06-10 17:44:28.823;2016-06-10 17:44:28.823;NULL;
3731;NULL;2016-06-10 17:44:55.027;2016-06-10 17:44:55.027;NULL;
3738;NULL;2016-06-10 19:11:53.660;2016-06-10 19:11:53.660;NULL;
3740;NULL;2016-06-10 19:15:26.990;2016-06-10 19:15:26.990;NULL;
3742;NULL;2016-06-10 19:20:29.897;2016-06-10 19:20:29.897;NULL;
3746;NULL;2016-06-10 19:31:38.023;2016-06-10 19:31:38.023;NULL;
3750;NULL;2016-06-10 19:44:24.307;2016-06-10 19:44:24.307;NULL;
3753;NULL;2016-06-10 19:47:43.277;2016-06-10 19:47:43.277;NULL;
3756;NULL;2016-06-10 19:51:33.930;2016-06-10 19:51:33.930;NULL;
3758;NULL;2016-06-10 19:58:02.510;2016-06-10 19:58:02.510;NULL;
3761;NULL;2016-06-10 20:12:51.073;2016-06-10 20:12:51.073;NULL;
3765;NULL;2016-06-10 20:20:35.280;2016-06-10 20:20:35.280;NULL;
3768;NULL;2016-06-10 20:36:20.750;2016-06-10 20:36:20.750;NULL;
3770;NULL;2016-06-10 20:41:24.077;2016-06-10 20:41:24.077;NULL;
3774;NULL;2016-06-10 20:57:04.347;2016-06-10 20:57:04.347;NULL;
3776;NULL;2016-06-10 21:09:06.987;2016-06-10 21:09:06.987;NULL;
3778;NULL;2016-06-10 21:17:37.300;2016-06-10 21:17:37.300;NULL;
3779;NULL;2016-06-10 21:20:46.397;2016-06-10 21:20:46.397;NULL;
3782;NULL;2016-06-10 21:31:03.630;2016-06-10 21:31:03.630;NULL;
3784;NULL;2016-06-10 21:43:43.990;2016-06-10 21:43:43.990;NULL;
3786;NULL;2016-06-10 21:46:40.180;2016-06-10 21:46:40.180;NULL;
3787;NULL;2016-06-10 21:55:08.557;2016-06-10 21:55:08.557;NULL;
3791;NULL;2016-06-10 22:17:53.887;2016-06-10 22:17:53.887;NULL;
3794;NULL;2016-06-10 22:38:10.187;2016-06-10 22:38:10.187;NULL;
3795;NULL;2016-06-10 22:44:09.593;2016-06-10 22:44:09.593;2009-12-18;RT-026-2009-MINAET
3798;NULL;2016-06-10 22:51:28.547;2016-06-10 22:51:28.547;NULL;
3801;NULL;2016-06-10 23:00:41.750;2016-06-10 23:00:41.750;NULL;
3806;NULL;2016-06-13 14:00:44.673;2016-06-13 14:00:44.673;NULL;
3810;NULL;2016-06-13 14:13:20.610;2016-06-13 14:13:20.610;NULL;
3813;NULL;2016-06-13 14:30:39.777;2016-06-13 14:30:39.777;NULL;
3820;NULL;2016-06-13 15:22:22.317;2016-06-13 15:22:22.317;NULL;
3821;NULL;2016-06-13 15:24:42.987;2016-06-13 15:24:42.987;NULL;
3825;NULL;2016-06-13 15:36:30.567;2016-06-13 15:36:30.567;NULL;
3827;NULL;2016-06-13 15:39:27.740;2016-06-13 15:39:27.740;NULL;
3830;NULL;2016-06-13 15:50:52.477;2016-06-13 15:50:52.477;NULL;
3831;NULL;2016-06-13 15:54:20.007;2016-06-13 15:54:20.007;NULL;
3834;NULL;2016-06-13 15:57:50.883;2016-06-13 15:57:50.883;NULL;
3836;NULL;2016-06-13 16:01:19.103;2016-06-13 16:01:19.103;NULL;
3838;NULL;2016-06-13 16:04:14.540;2016-06-13 16:04:14.540;NULL;
3842;NULL;2016-06-13 16:13:10.277;2016-06-13 16:13:10.277;NULL;
3844;NULL;2016-06-13 16:18:44.637;2016-06-13 16:18:44.637;NULL;
3852;NULL;2016-06-13 16:38:47.060;2016-06-13 16:38:47.060;NULL;
3856;NULL;2016-06-13 16:42:09.653;2016-06-13 16:42:09.653;NULL;
3857;NULL;2016-06-13 16:46:32.873;2016-06-13 16:46:32.873;NULL;
3860;NULL;2016-06-13 16:50:50.657;2016-06-13 16:50:50.657;NULL;
3865;NULL;2016-06-13 17:12:37.063;2016-06-13 17:12:37.063;NULL;
3871;NULL;2016-06-13 17:27:22.363;2016-06-13 17:27:22.363;NULL;
3872;NULL;2016-06-13 17:32:16.190;2016-06-13 17:32:16.190;NULL;
3874;NULL;2016-06-13 17:35:19.987;2016-06-13 17:35:19.987;NULL;
3879;NULL;2016-06-13 17:41:00.037;2016-06-13 17:41:00.037;NULL;
3884;NULL;2016-06-13 19:07:23.123;2016-06-13 19:07:23.123;NULL;
3886;NULL;2016-06-13 19:15:19.640;2016-06-13 19:15:19.640;NULL;
3888;NULL;2016-06-13 19:19:27.780;2016-06-13 19:19:27.780;NULL;
3891;NULL;2016-06-13 19:47:12.127;2016-06-13 19:47:12.127;0001-01-01;
3894;NULL;2016-06-13 19:51:49.427;2016-06-13 19:51:49.427;NULL;
3923;NULL;2016-06-13 21:21:13.030;2016-06-13 21:21:13.030;NULL;
3924;NULL;2016-06-13 21:24:51.203;2016-06-13 21:24:51.203;NULL;
3925;NULL;2016-06-13 21:33:38.733;2016-06-13 21:33:38.733;NULL;
3931;NULL;2016-06-13 21:45:54.610;2016-06-13 21:45:54.610;NULL;
3933;NULL;2016-06-13 22:05:32.503;2016-06-13 22:05:32.503;NULL;
3934;NULL;2016-06-13 22:16:17.660;2016-06-13 22:16:17.660;NULL;
3935;NULL;2016-06-13 22:18:56.770;2016-06-13 22:18:56.770;NULL;
3936;NULL;2016-06-13 22:23:38.817;2016-06-13 22:23:38.817;NULL;
3954;NULL;2016-06-14 14:42:42.617;2016-06-14 14:42:42.617;NULL;
3959;NULL;2016-06-14 14:51:06.913;2016-06-14 14:51:06.913;NULL;
3960;NULL;2016-06-14 14:51:50.320;2016-06-14 14:51:50.320;NULL;
3961;NULL;2016-06-14 14:52:10.727;2016-06-14 14:52:10.727;NULL;
3962;NULL;2016-06-14 14:55:33.307;2016-06-14 14:55:33.307;NULL;
3965;NULL;2016-06-14 15:00:55.570;2016-06-14 15:00:55.570;NULL;
3970;NULL;2016-06-14 15:35:56.827;2016-06-14 15:35:56.827;NULL;
3978;NULL;2016-06-14 15:44:59.873;2016-06-14 15:44:59.873;NULL;
3981;NULL;2016-06-14 15:51:57.357;2016-06-14 15:51:57.357;NULL;
3984;NULL;2016-06-14 15:58:42.140;2016-06-14 15:58:42.140;NULL;
3986;NULL;2016-06-14 16:02:00.390;2016-06-14 16:02:00.390;NULL;
3994;NULL;2016-06-14 16:18:20.767;2016-06-14 16:18:20.767;NULL;
4010;NULL;2016-06-14 17:14:59.197;2016-06-14 17:14:59.197;NULL;
4012;NULL;2016-06-14 17:18:45.900;2016-06-14 17:18:45.900;NULL;
4015;NULL;2016-06-14 17:33:52.183;2016-06-14 17:33:52.183;NULL;
4017;NULL;2016-06-14 17:44:00.620;2016-06-14 17:44:00.620;NULL;
4023;NULL;2016-06-14 17:57:04.530;2016-06-14 17:57:04.530;NULL;
4025;NULL;2016-06-14 18:00:39.547;2016-06-14 18:00:39.547;NULL;
4026;NULL;2016-06-14 18:12:20.030;2016-06-14 18:12:20.030;NULL;
4043;NULL;2016-06-14 20:29:07.937;2016-06-14 20:29:07.937;NULL;
4045;NULL;2016-06-14 20:32:53.813;2016-06-14 20:32:53.813;NULL;
4049;NULL;2016-06-14 20:47:07.800;2016-06-14 20:47:07.800;NULL;
4051;NULL;2016-06-14 20:52:17.817;2016-06-14 20:52:17.817;NULL;
4053;NULL;2016-06-14 20:58:02.050;2016-06-14 20:58:02.050;NULL;
4055;NULL;2016-06-14 21:00:29.707;2016-06-14 21:00:29.707;NULL;
4056;NULL;2016-06-14 21:00:52.503;2016-06-14 21:00:52.503;NULL;
4057;NULL;2016-06-14 21:03:39.223;2016-06-14 21:03:39.223;NULL;
4059;NULL;2016-06-14 21:09:53.363;2016-06-14 21:09:53.363;NULL;
4061;NULL;2016-06-14 21:18:38.177;2016-06-14 21:18:38.177;NULL;
4062;NULL;2016-06-14 21:22:23.850;2016-06-14 21:22:23.850;NULL;
4064;NULL;2016-06-14 21:27:08.477;2016-06-14 21:27:08.477;NULL;
4067;NULL;2016-06-14 21:30:12.960;2016-06-14 21:30:12.960;NULL;
4068;NULL;2016-06-14 21:32:21.383;2016-06-14 21:32:21.383;NULL;
4070;NULL;2016-06-14 21:37:38.460;2016-06-14 21:37:38.460;NULL;
4072;NULL;2016-06-14 21:40:34.167;2016-06-14 21:40:34.167;NULL;
4073;NULL;2016-06-14 21:43:44.367;2016-06-14 21:43:44.367;NULL;
4076;NULL;2016-06-14 21:49:28.823;2016-06-14 21:49:28.823;NULL;
4078;NULL;2016-06-14 21:58:00.747;2016-06-14 21:58:00.747;NULL;
4079;NULL;2016-06-14 22:33:26.780;2016-06-14 22:33:26.780;NULL;
4080;NULL;2016-06-14 22:39:05.670;2016-06-14 22:39:05.670;NULL;
4165;NULL;2016-06-15 16:33:46.343;2016-06-15 16:33:46.343;0001-01-01;
4166;NULL;2016-06-15 16:35:05.923;2016-06-15 16:35:05.923;NULL;
4175;NULL;2016-06-15 16:40:10.957;2016-06-15 16:40:10.957;0001-01-01;
4182;NULL;2016-06-15 16:44:18.283;2016-06-15 16:44:18.283;0001-01-01;
4185;NULL;2016-06-15 16:45:40.003;2016-06-15 16:45:40.003;0001-01-01;
4192;NULL;2016-06-15 16:49:13.300;2016-06-15 16:49:13.300;0001-01-01;
4196;NULL;2016-06-15 16:50:42.627;2016-06-15 16:50:42.627;NULL;
4202;NULL;2016-06-15 16:53:02.677;2016-06-15 16:53:02.677;0001-01-01;
4218;NULL;2016-06-15 17:00:34.083;2016-06-15 17:00:34.083;0001-01-01;
4221;NULL;2016-06-15 17:01:51.190;2016-06-15 17:01:51.190;NULL;
4222;NULL;2016-06-15 17:02:11.723;2016-06-15 17:02:11.723;0001-01-01;
4223;NULL;2016-06-15 17:03:09.003;2016-06-15 17:03:09.003;0001-01-01;
4225;NULL;2016-06-15 17:03:31.537;2016-06-15 17:03:31.537;0001-01-01;
4227;NULL;2016-06-15 17:04:24.613;2016-06-15 17:04:24.613;0001-01-01;
4230;NULL;2016-06-15 17:06:17.020;2016-06-15 17:06:17.020;NULL;
4235;NULL;2016-06-15 17:08:10.863;2016-06-15 17:08:10.863;0001-01-01;
4241;NULL;2016-06-15 17:10:13.850;2016-06-15 17:10:13.850;NULL;
4249;NULL;2016-06-15 17:13:05.100;2016-06-15 17:13:05.100;NULL;
4259;NULL;2016-06-15 17:16:43.053;2016-06-15 17:16:43.053;NULL;
4287;NULL;2016-06-15 17:29:20.243;2016-06-15 17:29:20.243;0001-01-01;
4288;NULL;2016-06-15 17:29:36.257;2016-06-15 17:29:36.257;0001-01-01;
4296;NULL;2016-06-15 17:32:38.400;2016-06-15 17:32:38.400;0001-01-01;
4318;NULL;2016-06-15 17:43:06.900;2016-06-15 17:43:06.900;NULL;
4355;NULL;2016-06-15 17:57:23.917;2016-06-15 17:57:23.917;NULL;
4361;NULL;2016-06-15 18:00:16.997;2016-06-15 18:00:16.997;NULL;
4389;NULL;2016-06-15 19:18:25.317;2016-06-15 19:18:25.317;0001-01-01;
4424;NULL;2016-06-15 19:36:11.537;2016-06-15 19:36:11.537;NULL;
4498;NULL;2016-06-15 20:07:55.933;2016-06-15 20:07:55.933;NULL;
4526;NULL;2016-06-15 20:18:24.200;2016-06-15 20:18:24.200;0001-01-01;
4527;NULL;2016-06-15 20:18:31.417;2016-06-15 20:18:31.417;NULL;
4528;NULL;2016-06-15 20:18:52.607;2016-06-15 20:18:52.607;0001-01-01;
4529;NULL;2016-06-15 20:19:13.293;2016-06-15 20:19:13.293;0001-01-01;
4531;NULL;2016-06-15 20:20:04.433;2016-06-15 20:20:04.433;0001-01-01;
4560;NULL;2016-06-15 20:32:12.340;2016-06-15 20:32:12.340;NULL;
4569;NULL;2016-06-15 20:36:17.607;2016-06-15 20:36:17.607;NULL;
4595;NULL;2016-06-15 20:46:44.420;2016-06-15 20:46:44.420;0001-01-01;
4606;NULL;2016-06-15 20:51:11.077;2016-06-15 20:51:11.077;0001-01-01;
4608;NULL;2016-06-15 20:51:55.907;2016-06-15 20:51:55.907;0001-01-01;
4679;NULL;2016-06-15 21:20:50.347;2016-06-15 21:20:50.347;0001-01-01;
4685;NULL;2016-06-15 21:23:02.940;2016-06-15 21:23:02.940;0001-01-01;
4699;NULL;2016-06-15 21:29:47.193;2016-06-15 21:29:47.193;0001-01-01;
4760;NULL;2016-06-15 21:49:35.820;2016-06-15 21:49:35.820;NULL;
4774;NULL;2016-06-15 21:56:04.037;2016-06-15 21:56:04.037;NULL;
4784;NULL;2016-06-15 21:59:48.383;2016-06-15 21:59:48.383;NULL;
4785;NULL;2016-06-15 22:00:04.507;2016-06-15 22:00:04.507;NULL;
4786;NULL;2016-06-15 22:00:20.117;2016-06-15 22:00:20.117;0001-01-01;
4787;NULL;2016-06-15 22:00:37.040;2016-06-15 22:00:37.040;0001-01-01;
4788;NULL;2016-06-15 22:00:53.243;2016-06-15 22:00:53.243;0001-01-01;
4789;NULL;2016-06-15 22:01:12.147;2016-06-15 22:01:12.147;0001-01-01;
4790;NULL;2016-06-15 22:01:36.663;2016-06-15 22:01:36.663;0001-01-01;
